Time,Sex,AgeGrpStart,mx,,,
2030,Male,39,0.00627,,,
2030,Male,40,0.00663,,,
2030,Male,41,0.00697,,,
2030,Male,42,0.00735,,,
2030,Male,43,0.00771,,,
2030,Male,44,0.00809,,,
2030,Male,45,0.00852,,,
2030,Male,46,0.00896,,,
2030,Male,47,0.00949,,,
2030,Male,48,0.01011,,,
2030,Male,49,0.01080,,,
2030,Male,50,0.01161,,,
2030,Male,51,0.01237,,,
2030,Male,52,0.01322,,,
2030,Male,53,0.01403,,,
2030,Male,54,0.01485,,,
2030,Male,55,0.01571,,,
2030,Male,56,0.01664,,,
2030,Male,57,0.01771,,,
2030,Male,58,0.01901,,,
2030,Male,59,0.02049,,,
2030,Male,60,0.02231,,,
2030,Male,61,0.02411,,,
2030,Male,62,0.02624,,,
2030,Male,63,0.02839,,,
2030,Male,64,0.03068,,,
2030,Male,65,0.03313,,,
2030,Male,66,0.03563,,,
2030,Male,67,0.03848,,,
2030,Male,68,0.04171,,,
2030,Male,69,0.04532,,,
2030,Male,70,0.04960,,,
2030,Male,71,0.05396,,,
2030,Male,72,0.05919,,,
2030,Male,73,0.06459,,,
2030,Male,74,0.07047,,,
2030,Male,75,0.07685,,,
2030,Male,76,0.08367,,,
2030,Male,77,0.09111,,,
2030,Male,78,0.09957,,,
2030,Male,79,0.10849,,,
2030,Male,80,0.11831,,,
2030,Male,81,0.12814,,,
2030,Male,82,0.14041,,,
2030,Male,83,0.15295,,,
2030,Male,84,0.16651,,,
2030,Male,85,0.18037,,,
2030,Male,86,0.19570,,,
2030,Male,87,0.21182,,,
2030,Male,88,0.22905,,,
2030,Male,89,0.24658,,,
2030,Male,90,0.26504,,,
2030,Male,91,0.28146,,,
2030,Male,92,0.29911,,,
2030,Male,93,0.31500,,,
2030,Male,94,0.32962,,,
2030,Male,95,0.34322,,,
2030,Male,96,0.35488,,,
2030,Male,97,0.36490,,,
2030,Male,98,0.37327,,,
2030,Male,99,0.38127,,,
2030,Male,100,0.41922,,,
1980,Female,0,0.12290,,,
1980,Female,1,0.03859,,,
1980,Female,2,0.02585,,,
1980,Female,3,0.01825,,,
1980,Female,4,0.01318,,,
1980,Female,5,0.00990,,,
1980,Female,6,0.00775,,,
1980,Female,7,0.00624,,,
1980,Female,8,0.00521,,,
1980,Female,9,0.00451,,,
1980,Female,10,0.00407,,,
1980,Female,11,0.00381,,,
1980,Female,12,0.00369,,,
1980,Female,13,0.00368,,,
1980,Female,14,0.00376,,,
1980,Female,15,0.00390,,,
1980,Female,16,0.00411,,,
1980,Female,17,0.00431,,,
1980,Female,18,0.00452,,,
1980,Female,19,0.00470,,,
1980,Female,20,0.00488,,,
1980,Female,21,0.00505,,,
1980,Female,22,0.00521,,,
1980,Female,23,0.00537,,,
1980,Female,24,0.00555,,,
1980,Female,25,0.00573,,,
1980,Female,26,0.00591,,,
1980,Female,27,0.00609,,,
1980,Female,28,0.00628,,,
1980,Female,29,0.00643,,,
1980,Female,30,0.00661,,,
1980,Female,31,0.00675,,,
1980,Female,32,0.00695,,,
1980,Female,33,0.00715,,,
1980,Female,34,0.00734,,,
1980,Female,35,0.00755,,,
1980,Female,36,0.00777,,,
1980,Female,37,0.00800,,,
1980,Female,38,0.00827,,,
1980,Female,39,0.00850,,,
1980,Female,40,0.00877,,,
1980,Female,41,0.00893,,,
1980,Female,42,0.00917,,,
1980,Female,43,0.00930,,,
1980,Female,44,0.00946,,,
1980,Female,45,0.00964,,,
1980,Female,46,0.00986,,,
1980,Female,47,0.01015,,,
1980,Female,48,0.01059,,,
1980,Female,49,0.01110,,,
1980,Female,50,0.01177,,,
1980,Female,51,0.01237,,,
1980,Female,52,0.01317,,,
1980,Female,53,0.01390,,,
1980,Female,54,0.01471,,,
1980,Female,55,0.01557,,,
1980,Female,56,0.01654,,,
1980,Female,57,0.01763,,,
1980,Female,58,0.01902,,,
1980,Female,59,0.02056,,,
1980,Female,60,0.02253,,,
1980,Female,61,0.02435,,,
1980,Female,62,0.02671,,,
1980,Female,63,0.02910,,,
1980,Female,64,0.03170,,,
1980,Female,65,0.03456,,,
1980,Female,66,0.03757,,,
1980,Female,67,0.04106,,,
1980,Female,68,0.04510,,,
1980,Female,69,0.04946,,,
1980,Female,70,0.05484,,,
1980,Female,71,0.05966,,,
1980,Female,72,0.06567,,,
1980,Female,73,0.07160,,,
1980,Female,74,0.07800,,,
1980,Female,75,0.08496,,,
1980,Female,76,0.09221,,,
1980,Female,77,0.10028,,,
1980,Female,78,0.10970,,,
1980,Female,79,0.11948,,,
1980,Female,80,0.13073,,,
1980,Female,81,0.14127,,,
1980,Female,82,0.15425,,,
1980,Female,83,0.16685,,,
1980,Female,84,0.18039,,,
1980,Female,85,0.19404,,,
1980,Female,86,0.20858,,,
1980,Female,87,0.22416,,,
1980,Female,88,0.24151,,,
1980,Female,89,0.25943,,,
1980,Female,90,0.28079,,,
1980,Female,91,0.29927,,,
1980,Female,92,0.32200,,,
1980,Female,93,0.34441,,,
1980,Female,94,0.36809,,,
1980,Female,95,0.38924,,,
1980,Female,96,0.41203,,,
1980,Female,97,0.43528,,,
1980,Female,98,0.45923,,,
1980,Female,99,0.48685,,,
1980,Female,100,0.54184,,,
1981,Female,0,0.12121,,,
1981,Female,1,0.03788,,,
1981,Female,2,0.02538,,,
1981,Female,3,0.01797,,,
1981,Female,4,0.01302,,,
1981,Female,5,0.00981,,,
1981,Female,6,0.00770,,,
1981,Female,7,0.00620,,,
1981,Female,8,0.00518,,,
1981,Female,9,0.00448,,,
1981,Female,10,0.00404,,,
1981,Female,11,0.00378,,,
1981,Female,12,0.00366,,,
1981,Female,13,0.00364,,,
1981,Female,14,0.00372,,,
1981,Female,15,0.00385,,,
1981,Female,16,0.00405,,,
1981,Female,17,0.00425,,,
1981,Female,18,0.00445,,,
1981,Female,19,0.00463,,,
1981,Female,20,0.00481,,,
1981,Female,21,0.00498,,,
1981,Female,22,0.00513,,,
1981,Female,23,0.00529,,,
1981,Female,24,0.00545,,,
1981,Female,25,0.00564,,,
1981,Female,26,0.00581,,,
1981,Female,27,0.00598,,,
1981,Female,28,0.00617,,,
1981,Female,29,0.00632,,,
1981,Female,30,0.00651,,,
1981,Female,31,0.00664,,,
1981,Female,32,0.00682,,,
1981,Female,33,0.00702,,,
1981,Female,34,0.00723,,,
1981,Female,35,0.00743,,,
1981,Female,36,0.00765,,,
1981,Female,37,0.00788,,,
1981,Female,38,0.00814,,,
1981,Female,39,0.00837,,,
1981,Female,40,0.00864,,,
1981,Female,41,0.00880,,,
1981,Female,42,0.00904,,,
1981,Female,43,0.00918,,,
1981,Female,44,0.00933,,,
1981,Female,45,0.00951,,,
1981,Female,46,0.00972,,,
1981,Female,47,0.01002,,,
1981,Female,48,0.01045,,,
1981,Female,49,0.01096,,,
1981,Female,50,0.01163,,,
1981,Female,51,0.01223,,,
1981,Female,52,0.01302,,,
1981,Female,53,0.01375,,,
1981,Female,54,0.01457,,,
1981,Female,55,0.01542,,,
1981,Female,56,0.01639,,,
1981,Female,57,0.01748,,,
1981,Female,58,0.01886,,,
1981,Female,59,0.02039,,,
1981,Female,60,0.02236,,,
1981,Female,61,0.02417,,,
1981,Female,62,0.02651,,,
1981,Female,63,0.02889,,,
1981,Female,64,0.03148,,,
1981,Female,65,0.03434,,,
1981,Female,66,0.03730,,,
1981,Female,67,0.04071,,,
1981,Female,68,0.04472,,,
1981,Female,69,0.04906,,,
1981,Female,70,0.05443,,,
1981,Female,71,0.05920,,,
1981,Female,72,0.06518,,,
1981,Female,73,0.07107,,,
1981,Female,74,0.07744,,,
1981,Female,75,0.08437,,,
1981,Female,76,0.09157,,,
1981,Female,77,0.09956,,,
1981,Female,78,0.10889,,,
1981,Female,79,0.11857,,,
1981,Female,80,0.12972,,,
1981,Female,81,0.14017,,,
1981,Female,82,0.15304,,,
1981,Female,83,0.16550,,,
1981,Female,84,0.17897,,,
1981,Female,85,0.19255,,,
1981,Female,86,0.20701,,,
1981,Female,87,0.22244,,,
1981,Female,88,0.23958,,,
1981,Female,89,0.25721,,,
1981,Female,90,0.27822,,,
1981,Female,91,0.29622,,,
1981,Female,92,0.31849,,,
1981,Female,93,0.34024,,,
1981,Female,94,0.36345,,,
1981,Female,95,0.38408,,,
1981,Female,96,0.40657,,,
1981,Female,97,0.42959,,,
1981,Female,98,0.45291,,,
1981,Female,99,0.47968,,,
1981,Female,100,0.53536,,,
1982,Female,0,0.11914,,,
1982,Female,1,0.03693,,,
1982,Female,2,0.02483,,,
1982,Female,3,0.01763,,,
1982,Female,4,0.01280,,,
1982,Female,5,0.00966,,,
1982,Female,6,0.00760,,,
1982,Female,7,0.00613,,,
1982,Female,8,0.00512,,,
1982,Female,9,0.00443,,,
1982,Female,10,0.00399,,,
1982,Female,11,0.00373,,,
1982,Female,12,0.00360,,,
1982,Female,13,0.00358,,,
1982,Female,14,0.00367,,,
1982,Female,15,0.00380,,,
1982,Female,16,0.00400,,,
1982,Female,17,0.00420,,,
1982,Female,18,0.00440,,,
1982,Female,19,0.00458,,,
1982,Female,20,0.00475,,,
1982,Female,21,0.00493,,,
1982,Female,22,0.00509,,,
1982,Female,23,0.00524,,,
1982,Female,24,0.00540,,,
1982,Female,25,0.00558,,,
1982,Female,26,0.00576,,,
1982,Female,27,0.00593,,,
1982,Female,28,0.00612,,,
1982,Female,29,0.00627,,,
1982,Female,30,0.00646,,,
1982,Female,31,0.00660,,,
1982,Female,32,0.00677,,,
1982,Female,33,0.00694,,,
1982,Female,34,0.00716,,,
1982,Female,35,0.00736,,,
1982,Female,36,0.00759,,,
1982,Female,37,0.00782,,,
1982,Female,38,0.00808,,,
1982,Female,39,0.00832,,,
1982,Female,40,0.00859,,,
1982,Female,41,0.00876,,,
1982,Female,42,0.00900,,,
1982,Female,43,0.00914,,,
1982,Female,44,0.00930,,,
1982,Female,45,0.00950,,,
1982,Female,46,0.00971,,,
1982,Female,47,0.01000,,,
1982,Female,48,0.01044,,,
1982,Female,49,0.01094,,,
1982,Female,50,0.01162,,,
1982,Female,51,0.01221,,,
1982,Female,52,0.01300,,,
1982,Female,53,0.01373,,,
1982,Female,54,0.01454,,,
1982,Female,55,0.01539,,,
1982,Female,56,0.01636,,,
1982,Female,57,0.01744,,,
1982,Female,58,0.01882,,,
1982,Female,59,0.02035,,,
1982,Female,60,0.02231,,,
1982,Female,61,0.02412,,,
1982,Female,62,0.02646,,,
1982,Female,63,0.02883,,,
1982,Female,64,0.03141,,,
1982,Female,65,0.03426,,,
1982,Female,66,0.03725,,,
1982,Female,67,0.04067,,,
1982,Female,68,0.04461,,,
1982,Female,69,0.04893,,,
1982,Female,70,0.05430,,,
1982,Female,71,0.05908,,,
1982,Female,72,0.06505,,,
1982,Female,73,0.07093,,,
1982,Female,74,0.07730,,,
1982,Female,75,0.08422,,,
1982,Female,76,0.09145,,,
1982,Female,77,0.09944,,,
1982,Female,78,0.10874,,,
1982,Female,79,0.11839,,,
1982,Female,80,0.12950,,,
1982,Female,81,0.13994,,,
1982,Female,82,0.15281,,,
1982,Female,83,0.16523,,,
1982,Female,84,0.17863,,,
1982,Female,85,0.19223,,,
1982,Female,86,0.20673,,,
1982,Female,87,0.22223,,,
1982,Female,88,0.23941,,,
1982,Female,89,0.25702,,,
1982,Female,90,0.27800,,,
1982,Female,91,0.29586,,,
1982,Female,92,0.31807,,,
1982,Female,93,0.33966,,,
1982,Female,94,0.36246,,,
1982,Female,95,0.38277,,,
1982,Female,96,0.40455,,,
1982,Female,97,0.42680,,,
1982,Female,98,0.44904,,,
1982,Female,99,0.47436,,,
1982,Female,100,0.52967,,,
1983,Female,0,0.12293,,,
1983,Female,1,0.03930,,,
1983,Female,2,0.02582,,,
1983,Female,3,0.01830,,,
1983,Female,4,0.01337,,,
1983,Female,5,0.01014,,,
1983,Female,6,0.00801,,,
1983,Female,7,0.00651,,,
1983,Female,8,0.00547,,,
1983,Female,9,0.00475,,,
1983,Female,10,0.00429,,,
1983,Female,11,0.00401,,,
1983,Female,12,0.00386,,,
1983,Female,13,0.00381,,,
1983,Female,14,0.00385,,,
1983,Female,15,0.00396,,,
1983,Female,16,0.00413,,,
1983,Female,17,0.00431,,,
1983,Female,18,0.00452,,,
1983,Female,19,0.00470,,,
1983,Female,20,0.00487,,,
1983,Female,21,0.00505,,,
1983,Female,22,0.00521,,,
1983,Female,23,0.00537,,,
1983,Female,24,0.00554,,,
1983,Female,25,0.00571,,,
1983,Female,26,0.00589,,,
1983,Female,27,0.00607,,,
1983,Female,28,0.00626,,,
1983,Female,29,0.00641,,,
1983,Female,30,0.00661,,,
1983,Female,31,0.00676,,,
1983,Female,32,0.00695,,,
1983,Female,33,0.00712,,,
1983,Female,34,0.00732,,,
1983,Female,35,0.00755,,,
1983,Female,36,0.00780,,,
1983,Female,37,0.00803,,,
1983,Female,38,0.00831,,,
1983,Female,39,0.00855,,,
1983,Female,40,0.00884,,,
1983,Female,41,0.00902,,,
1983,Female,42,0.00927,,,
1983,Female,43,0.00942,,,
1983,Female,44,0.00961,,,
1983,Female,45,0.00982,,,
1983,Female,46,0.01005,,,
1983,Female,47,0.01036,,,
1983,Female,48,0.01081,,,
1983,Female,49,0.01134,,,
1983,Female,50,0.01204,,,
1983,Female,51,0.01266,,,
1983,Female,52,0.01347,,,
1983,Female,53,0.01422,,,
1983,Female,54,0.01505,,,
1983,Female,55,0.01592,,,
1983,Female,56,0.01692,,,
1983,Female,57,0.01803,,,
1983,Female,58,0.01944,,,
1983,Female,59,0.02101,,,
1983,Female,60,0.02301,,,
1983,Female,61,0.02488,,,
1983,Female,62,0.02727,,,
1983,Female,63,0.02969,,,
1983,Female,64,0.03232,,,
1983,Female,65,0.03522,,,
1983,Female,66,0.03827,,,
1983,Female,67,0.04178,,,
1983,Female,68,0.04578,,,
1983,Female,69,0.05010,,,
1983,Female,70,0.05552,,,
1983,Female,71,0.06038,,,
1983,Female,72,0.06645,,,
1983,Female,73,0.07243,,,
1983,Female,74,0.07892,,,
1983,Female,75,0.08597,,,
1983,Female,76,0.09330,,,
1983,Female,77,0.10135,,,
1983,Female,78,0.11064,,,
1983,Female,79,0.12026,,,
1983,Female,80,0.13131,,,
1983,Female,81,0.14166,,,
1983,Female,82,0.15442,,,
1983,Female,83,0.16678,,,
1983,Female,84,0.18005,,,
1983,Female,85,0.19349,,,
1983,Female,86,0.20797,,,
1983,Female,87,0.22347,,,
1983,Female,88,0.24066,,,
1983,Female,89,0.25827,,,
1983,Female,90,0.27918,,,
1983,Female,91,0.29694,,,
1983,Female,92,0.31896,,,
1983,Female,93,0.34043,,,
1983,Female,94,0.36315,,,
1983,Female,95,0.38316,,,
1983,Female,96,0.40478,,,
1983,Female,97,0.42678,,,
1983,Female,98,0.44909,,,
1983,Female,99,0.47471,,,
1983,Female,100,0.52795,,,
1984,Female,0,0.12129,,,
1984,Female,1,0.03847,,,
1984,Female,2,0.02531,,,
1984,Female,3,0.01798,,,
1984,Female,4,0.01317,,,
1984,Female,5,0.01002,,,
1984,Female,6,0.00794,,,
1984,Female,7,0.00646,,,
1984,Female,8,0.00544,,,
1984,Female,9,0.00473,,,
1984,Female,10,0.00427,,,
1984,Female,11,0.00399,,,
1984,Female,12,0.00384,,,
1984,Female,13,0.00379,,,
1984,Female,14,0.00384,,,
1984,Female,15,0.00394,,,
1984,Female,16,0.00412,,,
1984,Female,17,0.00430,,,
1984,Female,18,0.00450,,,
1984,Female,19,0.00468,,,
1984,Female,20,0.00486,,,
1984,Female,21,0.00504,,,
1984,Female,22,0.00521,,,
1984,Female,23,0.00537,,,
1984,Female,24,0.00555,,,
1984,Female,25,0.00573,,,
1984,Female,26,0.00590,,,
1984,Female,27,0.00608,,,
1984,Female,28,0.00627,,,
1984,Female,29,0.00643,,,
1984,Female,30,0.00662,,,
1984,Female,31,0.00677,,,
1984,Female,32,0.00696,,,
1984,Female,33,0.00715,,,
1984,Female,34,0.00734,,,
1984,Female,35,0.00755,,,
1984,Female,36,0.00781,,,
1984,Female,37,0.00806,,,
1984,Female,38,0.00833,,,
1984,Female,39,0.00858,,,
1984,Female,40,0.00887,,,
1984,Female,41,0.00906,,,
1984,Female,42,0.00931,,,
1984,Female,43,0.00947,,,
1984,Female,44,0.00966,,,
1984,Female,45,0.00988,,,
1984,Female,46,0.01012,,,
1984,Female,47,0.01043,,,
1984,Female,48,0.01089,,,
1984,Female,49,0.01141,,,
1984,Female,50,0.01211,,,
1984,Female,51,0.01273,,,
1984,Female,52,0.01355,,,
1984,Female,53,0.01429,,,
1984,Female,54,0.01512,,,
1984,Female,55,0.01599,,,
1984,Female,56,0.01698,,,
1984,Female,57,0.01808,,,
1984,Female,58,0.01948,,,
1984,Female,59,0.02105,,,
1984,Female,60,0.02304,,,
1984,Female,61,0.02490,,,
1984,Female,62,0.02729,,,
1984,Female,63,0.02970,,,
1984,Female,64,0.03233,,,
1984,Female,65,0.03522,,,
1984,Female,66,0.03826,,,
1984,Female,67,0.04177,,,
1984,Female,68,0.04581,,,
1984,Female,69,0.05013,,,
1984,Female,70,0.05547,,,
1984,Female,71,0.06031,,,
1984,Female,72,0.06639,,,
1984,Female,73,0.07237,,,
1984,Female,74,0.07886,,,
1984,Female,75,0.08590,,,
1984,Female,76,0.09320,,,
1984,Female,77,0.10125,,,
1984,Female,78,0.11056,,,
1984,Female,79,0.12019,,,
1984,Female,80,0.13124,,,
1984,Female,81,0.14161,,,
1984,Female,82,0.15437,,,
1984,Female,83,0.16673,,,
1984,Female,84,0.18006,,,
1984,Female,85,0.19350,,,
1984,Female,86,0.20790,,,
1984,Female,87,0.22344,,,
1984,Female,88,0.24070,,,
1984,Female,89,0.25841,,,
1984,Female,90,0.27943,,,
1984,Female,91,0.29729,,,
1984,Female,92,0.31940,,,
1984,Female,93,0.34090,,,
1984,Female,94,0.36361,,,
1984,Female,95,0.38365,,,
1984,Female,96,0.40503,,,
1984,Female,97,0.42669,,,
1984,Female,98,0.44829,,,
1984,Female,99,0.47322,,,
1984,Female,100,0.52698,,,
1985,Female,0,0.11943,,,
1985,Female,1,0.03749,,,
1985,Female,2,0.02470,,,
1985,Female,3,0.01758,,,
1985,Female,4,0.01292,,,
1985,Female,5,0.00986,,,
1985,Female,6,0.00783,,,
1985,Female,7,0.00638,,,
1985,Female,8,0.00538,,,
1985,Female,9,0.00469,,,
1985,Female,10,0.00423,,,
1985,Female,11,0.00395,,,
1985,Female,12,0.00380,,,
1985,Female,13,0.00375,,,
1985,Female,14,0.00380,,,
1985,Female,15,0.00390,,,
1985,Female,16,0.00408,,,
1985,Female,17,0.00426,,,
1985,Female,18,0.00446,,,
1985,Female,19,0.00465,,,
1985,Female,20,0.00482,,,
1985,Female,21,0.00500,,,
1985,Female,22,0.00517,,,
1985,Female,23,0.00534,,,
1985,Female,24,0.00552,,,
1985,Female,25,0.00571,,,
1985,Female,26,0.00589,,,
1985,Female,27,0.00606,,,
1985,Female,28,0.00625,,,
1985,Female,29,0.00641,,,
1985,Female,30,0.00660,,,
1985,Female,31,0.00675,,,
1985,Female,32,0.00694,,,
1985,Female,33,0.00712,,,
1985,Female,34,0.00733,,,
1985,Female,35,0.00753,,,
1985,Female,36,0.00776,,,
1985,Female,37,0.00802,,,
1985,Female,38,0.00831,,,
1985,Female,39,0.00856,,,
1985,Female,40,0.00885,,,
1985,Female,41,0.00904,,,
1985,Female,42,0.00930,,,
1985,Female,43,0.00946,,,
1985,Female,44,0.00964,,,
1985,Female,45,0.00986,,,
1985,Female,46,0.01011,,,
1985,Female,47,0.01043,,,
1985,Female,48,0.01089,,,
1985,Female,49,0.01142,,,
1985,Female,50,0.01211,,,
1985,Female,51,0.01274,,,
1985,Female,52,0.01355,,,
1985,Female,53,0.01430,,,
1985,Female,54,0.01512,,,
1985,Female,55,0.01599,,,
1985,Female,56,0.01697,,,
1985,Female,57,0.01807,,,
1985,Female,58,0.01946,,,
1985,Female,59,0.02102,,,
1985,Female,60,0.02299,,,
1985,Female,61,0.02485,,,
1985,Female,62,0.02723,,,
1985,Female,63,0.02964,,,
1985,Female,64,0.03227,,,
1985,Female,65,0.03515,,,
1985,Female,66,0.03816,,,
1985,Female,67,0.04164,,,
1985,Female,68,0.04565,,,
1985,Female,69,0.04998,,,
1985,Female,70,0.05527,,,
1985,Female,71,0.06000,,,
1985,Female,72,0.06603,,,
1985,Female,73,0.07199,,,
1985,Female,74,0.07843,,,
1985,Female,75,0.08541,,,
1985,Female,76,0.09266,,,
1985,Female,77,0.10062,,,
1985,Female,78,0.10988,,,
1985,Female,79,0.11946,,,
1985,Female,80,0.13044,,,
1985,Female,81,0.14075,,,
1985,Female,82,0.15346,,,
1985,Female,83,0.16577,,,
1985,Female,84,0.17903,,,
1985,Female,85,0.19245,,,
1985,Female,86,0.20671,,,
1985,Female,87,0.22199,,,
1985,Female,88,0.23907,,,
1985,Female,89,0.25659,,,
1985,Female,90,0.27743,,,
1985,Female,91,0.29501,,,
1985,Female,92,0.31692,,,
1985,Female,93,0.33817,,,
1985,Female,94,0.36052,,,
1985,Female,95,0.38004,,,
1985,Female,96,0.40101,,,
1985,Female,97,0.42221,,,
1985,Female,98,0.44355,,,
1985,Female,99,0.46801,,,
1985,Female,100,0.52052,,,
1986,Female,0,0.11762,,,
1986,Female,1,0.03661,,,
1986,Female,2,0.02420,,,
1986,Female,3,0.01726,,,
1986,Female,4,0.01271,,,
1986,Female,5,0.00974,,,
1986,Female,6,0.00776,,,
1986,Female,7,0.00635,,,
1986,Female,8,0.00536,,,
1986,Female,9,0.00467,,,
1986,Female,10,0.00422,,,
1986,Female,11,0.00393,,,
1986,Female,12,0.00378,,,
1986,Female,13,0.00373,,,
1986,Female,14,0.00378,,,
1986,Female,15,0.00388,,,
1986,Female,16,0.00406,,,
1986,Female,17,0.00424,,,
1986,Female,18,0.00444,,,
1986,Female,19,0.00463,,,
1986,Female,20,0.00480,,,
1986,Female,21,0.00498,,,
1986,Female,22,0.00516,,,
1986,Female,23,0.00533,,,
1986,Female,24,0.00551,,,
1986,Female,25,0.00571,,,
1986,Female,26,0.00591,,,
1986,Female,27,0.00609,,,
1986,Female,28,0.00627,,,
1986,Female,29,0.00642,,,
1986,Female,30,0.00661,,,
1986,Female,31,0.00676,,,
1986,Female,32,0.00694,,,
1986,Female,33,0.00712,,,
1986,Female,34,0.00733,,,
1986,Female,35,0.00754,,,
1986,Female,36,0.00776,,,
1986,Female,37,0.00800,,,
1986,Female,38,0.00830,,,
1986,Female,39,0.00856,,,
1986,Female,40,0.00885,,,
1986,Female,41,0.00904,,,
1986,Female,42,0.00930,,,
1986,Female,43,0.00947,,,
1986,Female,44,0.00966,,,
1986,Female,45,0.00988,,,
1986,Female,46,0.01013,,,
1986,Female,47,0.01046,,,
1986,Female,48,0.01093,,,
1986,Female,49,0.01146,,,
1986,Female,50,0.01216,,,
1986,Female,51,0.01278,,,
1986,Female,52,0.01359,,,
1986,Female,53,0.01434,,,
1986,Female,54,0.01517,,,
1986,Female,55,0.01603,,,
1986,Female,56,0.01701,,,
1986,Female,57,0.01810,,,
1986,Female,58,0.01948,,,
1986,Female,59,0.02103,,,
1986,Female,60,0.02299,,,
1986,Female,61,0.02483,,,
1986,Female,62,0.02721,,,
1986,Female,63,0.02963,,,
1986,Female,64,0.03226,,,
1986,Female,65,0.03515,,,
1986,Female,66,0.03815,,,
1986,Female,67,0.04160,,,
1986,Female,68,0.04560,,,
1986,Female,69,0.04991,,,
1986,Female,70,0.05524,,,
1986,Female,71,0.05997,,,
1986,Female,72,0.06591,,,
1986,Female,73,0.07184,,,
1986,Female,74,0.07828,,,
1986,Female,75,0.08524,,,
1986,Female,76,0.09245,,,
1986,Female,77,0.10038,,,
1986,Female,78,0.10960,,,
1986,Female,79,0.11915,,,
1986,Female,80,0.13012,,,
1986,Female,81,0.14043,,,
1986,Female,82,0.15310,,,
1986,Female,83,0.16536,,,
1986,Female,84,0.17857,,,
1986,Female,85,0.19192,,,
1986,Female,86,0.20619,,,
1986,Female,87,0.22137,,,
1986,Female,88,0.23827,,,
1986,Female,89,0.25569,,,
1986,Female,90,0.27646,,,
1986,Female,91,0.29393,,,
1986,Female,92,0.31568,,,
1986,Female,93,0.33670,,,
1986,Female,94,0.35877,,,
1986,Female,95,0.37801,,,
1986,Female,96,0.39852,,,
1986,Female,97,0.41913,,,
1986,Female,98,0.43963,,,
1986,Female,99,0.46381,,,
1986,Female,100,0.51541,,,
1987,Female,0,0.11197,,,
1987,Female,1,0.03369,,,
1987,Female,2,0.02284,,,
1987,Female,3,0.01639,,,
1987,Female,4,0.01205,,,
1987,Female,5,0.00922,,,
1987,Female,6,0.00735,,,
1987,Female,7,0.00602,,,
1987,Female,8,0.00508,,,
1987,Female,9,0.00444,,,
1987,Female,10,0.00402,,,
1987,Female,11,0.00378,,,
1987,Female,12,0.00366,,,
1987,Female,13,0.00364,,,
1987,Female,14,0.00372,,,
1987,Female,15,0.00386,,,
1987,Female,16,0.00405,,,
1987,Female,17,0.00423,,,
1987,Female,18,0.00443,,,
1987,Female,19,0.00461,,,
1987,Female,20,0.00478,,,
1987,Female,21,0.00495,,,
1987,Female,22,0.00512,,,
1987,Female,23,0.00530,,,
1987,Female,24,0.00550,,,
1987,Female,25,0.00570,,,
1987,Female,26,0.00591,,,
1987,Female,27,0.00610,,,
1987,Female,28,0.00629,,,
1987,Female,29,0.00645,,,
1987,Female,30,0.00664,,,
1987,Female,31,0.00678,,,
1987,Female,32,0.00697,,,
1987,Female,33,0.00715,,,
1987,Female,34,0.00734,,,
1987,Female,35,0.00755,,,
1987,Female,36,0.00778,,,
1987,Female,37,0.00800,,,
1987,Female,38,0.00828,,,
1987,Female,39,0.00855,,,
1987,Female,40,0.00885,,,
1987,Female,41,0.00903,,,
1987,Female,42,0.00929,,,
1987,Female,43,0.00945,,,
1987,Female,44,0.00963,,,
1987,Female,45,0.00984,,,
1987,Female,46,0.01008,,,
1987,Female,47,0.01040,,,
1987,Female,48,0.01086,,,
1987,Female,49,0.01138,,,
1987,Female,50,0.01206,,,
1987,Female,51,0.01267,,,
1987,Female,52,0.01347,,,
1987,Female,53,0.01420,,,
1987,Female,54,0.01501,,,
1987,Female,55,0.01585,,,
1987,Female,56,0.01680,,,
1987,Female,57,0.01786,,,
1987,Female,58,0.01921,,,
1987,Female,59,0.02070,,,
1987,Female,60,0.02261,,,
1987,Female,61,0.02439,,,
1987,Female,62,0.02670,,,
1987,Female,63,0.02907,,,
1987,Female,64,0.03166,,,
1987,Female,65,0.03450,,,
1987,Female,66,0.03744,,,
1987,Female,67,0.04083,,,
1987,Female,68,0.04473,,,
1987,Female,69,0.04896,,,
1987,Female,70,0.05419,,,
1987,Female,71,0.05885,,,
1987,Female,72,0.06467,,,
1987,Female,73,0.07041,,,
1987,Female,74,0.07671,,,
1987,Female,75,0.08355,,,
1987,Female,76,0.09065,,,
1987,Female,77,0.09849,,,
1987,Female,78,0.10763,,,
1987,Female,79,0.11708,,,
1987,Female,80,0.12797,,,
1987,Female,81,0.13826,,,
1987,Female,82,0.15090,,,
1987,Female,83,0.16311,,,
1987,Female,84,0.17626,,,
1987,Female,85,0.18957,,,
1987,Female,86,0.20381,,,
1987,Female,87,0.21902,,,
1987,Female,88,0.23586,,,
1987,Female,89,0.25317,,,
1987,Female,90,0.27392,,,
1987,Female,91,0.29149,,,
1987,Female,92,0.31336,,,
1987,Female,93,0.33454,,,
1987,Female,94,0.35671,,,
1987,Female,95,0.37587,,,
1987,Female,96,0.39640,,,
1987,Female,97,0.41717,,,
1987,Female,98,0.43770,,,
1987,Female,99,0.46152,,,
1987,Female,100,0.51268,,,
1988,Female,0,0.11484,,,
1988,Female,1,0.03539,,,
1988,Female,2,0.02352,,,
